TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount
1177,2024-08-26,1086,2023,404,2,4195.74
1178,2024-06-15,1107,2079,401,0,3797.02
1179,2025-01-17,1003,2023,404,0,4819.64
1180,2024-11-05,1077,2094,401,3,1572.96
1181,2025-02-12,1093,2023,404,3,860.04
1182,2024-06-03,1181,2025,404,3,287.03
1183,2024-11-30,1153,2032,404,2,95.88
1184,2024-09-18,1106,2054,403,0,664.76
1185,2025-02-23,1066,2016,402,3,723.5
1186,2024-11-22,1187,2072,404,,124.66
1187,2024-12-28,1025,2092,401,2,93.65
1188,2025-05-15,1167,2010,404,1,1990.09
1189,2024-12-30,1062,2006,403,1,902.04
1190,2025-02-28,1070,2005,404,2,844.01
1191,2024-06-08,1033,2091,403,1,1960.74
1192,2024-06-28,1182,2058,404,2,977.43
1193,2024-12-16,1081,2046,402,3,107.68
1194,2025-01-25,1008,2073,401,2,1508.62
1195,2024-12-10,1192,2046,401,1,89.08
1196,2024-11-09,1192,2071,404,3,306.81
1197,2024-12-28,1024,2027,401,1,1545.41
1198,2025-05-27,1140,2096,402,2,758.19
1199,2024-07-15,1162,2040,404,3,74.95
1200,2025-03-30,1045,2000,403,1,241.73
1201,2024-12-21,1107,2081,401,1,1031.55
1202,2024-07-05,1104,2041,402,3,4783.31
1203,2024-06-10,1167,2065,402,1,1459.97
1204,2024-09-07,1182,2041,402,0,2575.31
1205,2024-09-09,1061,2059,401,2,1822.31
1206,2024-09-09,1017,2013,404,3,816.65
1207,2024-11-09,1183,2091,401,0,2292.79
1208,2025-03-29,1093,2065,404,0,1701.79
1209,2025-03-04,1028,2046,404,1,121.38
1210,2024-08-26,1066,2090,404,2,1393.93
1211,2024-10-11,1066,2076,401,1,100.58
1212,2025-04-19,1182,2023,403,3,1194.99
1213,2025-03-22,1020,2032,402,,640.77
1214,2024-12-22,1184,2066,404,1,1305.51
1215,2024-12-23,1133,2062,402,3,1799.41
1216,2024-06-07,1087,2035,402,0,2104.26
1217,2024-11-22,1003,2067,402,2,827.06
1218,2024-07-12,1017,2097,401,0,2853.27
1219,2024-09-08,1046,2083,402,3,1959.79
1220,2024-09-17,1190,2019,402,0,1597.73
1221,2025-03-06,1025,2006,403,0,276.99
1222,2024-07-06,1071,2038,401,0,913.15
1223,2025-01-11,1162,2058,401,3,1010.58
1224,2024-08-12,1131,2041,403,1,3550.29
1225,2024-12-04,1028,2023,404,,2792.97
1226,2024-12-01,1005,2012,404,1,261.99
1227,2024-09-04,1078,2070,404,2,39.44
1228,2025-01-24,1049,2021,402,1,1057.11
1229,2024-11-26,1106,2034,402,3,1677.16
1230,2024-10-26,1186,2095,403,3,1537.26
1231,2024-06-03,1014,2045,402,2,1423.46
1232,2024-08-25,1075,2003,403,3,1141.95
1233,2024-08-22,1032,2013,401,2,4736.72
1234,2024-12-25,1011,2049,404,3,159.42
1235,2024-10-16,1112,2014,404,0,1561.72
1236,2024-11-09,1116,2073,402,3,1166.83
1237,2025-03-06,1135,2088,401,0,1413.54
1238,2025-02-24,1092,2057,402,3,756.3
1239,2024-08-22,1066,2013,402,3,4127.29
1240,2025-03-20,1015,2065,403,,112.56
1241,2024-12-04,1137,2073,403,0,1949.74
1242,2025-03-13,1131,2011,404,1,1545.87
1243,2024-11-14,1115,2094,402,0,1171.69
1244,2024-11-20,1189,2055,401,2,0.0
1245,2025-03-31,1071,2029,403,2,101.51
1246,2024-08-23,1090,2091,402,1,1317.14
1247,2024-06-12,1010,2069,403,2,1860.51
1248,2025-01-18,1116,2034,402,1,103.23
1249,2025-04-18,1031,2048,401,1,921.28
1250,2024-11-04,1005,2015,401,0,458.79
1251,2025-05-10,1091,2040,404,0,60.38
1252,2024-09-13,1032,2079,404,0,4755.79
1253,2025-04-03,1166,2009,404,0,48.46
1254,2025-01-13,1036,2022,401,1,966.13
1255,2024-06-17,1053,2084,403,3,867.52
1256,2024-08-11,1038,2085,402,0,108.46
1257,2024-08-24,1095,2033,403,,105.57
1258,2024-11-24,1036,2005,404,1,79.13
1259,2025-04-25,1066,2091,404,3,3214.72
1260,2025-01-08,1120,2032,402,2,1353.44
1261,2024-07-11,1146,2035,402,1,869.85
1262,2024-07-11,1157,2035,403,2,4882.81
1263,2025-01-23,1147,2034,402,2,1179.77
1264,2025-05-09,1005,2025,402,,1678.99
1265,2024-09-06,1002,2061,403,3,468.93
1266,2025-01-01,1030,2083,403,1,1623.63
1267,2024-11-29,1169,2054,403,,3390.32
1268,2025-05-20,1071,2014,401,2,727.87
1269,2024-11-20,1021,2064,402,1,1377.12
1270,2025-03-11,1089,2099,402,0,757.18
1271,2024-09-03,1135,2023,401,1,3879.97
1272,2024-08-03,1156,2025,403,,831.7
1273,2024-11-02,1107,2059,403,2,?
1274,2024-09-12,1079,2039,401,,1147.06
1275,2025-03-29,1062,2020,404,1,733.29
1276,2024-09-01,1035,2015,402,1,1533.14
1277,2024-06-05,1020,2098,404,3,293.49
1278,2025-02-26,1018,2096,403,0,1787.68
1279,2024-07-18,1149,2091,403,0,3792.92
1280,2025-05-17,1061,2085,404,3,1294.22
1281,2025-04-13,1185,2032,403,2,212.03
1282,2024-07-13,1062,2028,404,0,1661.21
1283,2024-11-30,1144,2066,404,,1684.5
1284,2025-01-11,1066,2035,403,3,3732.3
1285,2024-06-17,1112,2073,401,3,100.0
1286,2024-12-19,1089,2079,401,2,3573.55
1287,2024-10-19,1070,2006,403,2,363.15
1288,2024-12-17,1165,2046,403,1,129.93
1289,2024-10-12,1189,2029,403,0,22.66
1290,2024-11-07,1163,2079,402,3,4126.54
1291,2025-04-25,1043,2009,402,2,85.36
1292,2024-11-04,1050,2039,404,1,2897.72
1293,2024-11-04,1026,2094,403,0,488.41
1294,2025-03-30,1116,2035,401,1,1516.25
1295,2025-01-13,1034,2013,404,3,4992.68
1296,2024-08-19,1005,2049,403,2,563.94
1297,2024-10-26,1060,2040,401,1,125.84
1298,2025-02-07,1148,2097,404,0,3218.41
1299,2025-02-15,1165,2028,404,0,903.85
1300,2024-12-24,1116,2091,401,3,1165.46
1301,2025-01-30,1020,2093,401,3,1540.51
1302,2024-07-26,1169,2068,403,3,1102.24
1303,2025-01-29,1001,2006,403,0,1083.06
1304,2025-02-20,1063,2099,402,0,1015.2
1305,2024-07-20,1005,2087,404,3,320.09
1306,2024-10-17,1089,2079,403,1,1402.73
1307,2024-10-19,1020,2009,403,,147.48
1308,2024-06-26,1043,2097,401,,624.44
1309,2025-04-28,1017,2024,404,1,239.08
1310,2025-01-30,1089,2056,402,3,125.61
1311,2024-12-12,1030,2039,403,1,1253.23
1312,2024-07-12,1116,2043,404,3,1890.82
1313,2025-01-23,1071,2030,404,3,164.32
1314,2025-05-26,1168,2075,401,0,675.08
1315,2024-12-09,1136,2096,402,1,436.18
1316,2025-05-12,1111,2062,401,2,1238.84
1317,2024-10-03,1197,2013,401,0,3143.61
1318,2025-04-26,1164,2009,401,,36.35
1319,2025-05-19,1005,2067,402,0,242.37
1320,2025-05-15,1182,2029,404,0,63.41
1321,2025-04-26,1020,2035,403,3,2173.03
1322,2025-04-04,1116,2079,403,3,3695.78
1323,2025-04-27,1167,2034,404,3,785.41
1324,2025-04-05,1032,2013,404,,1080.0
1325,2025-02-01,1066,2091,401,2,3830.42
1326,2025-05-16,1177,2068,403,2,282.83
1327,2025-03-29,1022,2063,402,0,263.22
1328,2024-09-02,1047,2019,402,2,1142.41
1329,2024-12-26,1071,2092,403,,347.79
1330,2025-04-12,1044,2025,401,1,1035.91
1331,2024-09-01,1085,2056,401,0,1223.24
1332,2024-09-26,1089,2019,404,0,1264.62
1333,2025-05-09,1036,2087,402,,0.0
1334,2024-06-26,1145,2035,401,0,4207.99
1335,2024-11-27,1098,2039,404,1,3256.74
1336,2024-10-17,1116,2019,404,2,1790.89
1337,2025-02-21,1099,2020,403,3,330.77
1338,2024-11-22,1138,2051,402,2,841.3
1339,2025-04-20,1115,2049,404,2,309.57
1340,2024-12-10,1071,2093,403,3,648.45
1341,2024-11-02,1138,2038,404,,1125.8
1342,2024-08-04,1132,2056,401,3,386.06
1343,2025-05-26,1196,2079,402,2,4406.14
1344,2024-07-25,1080,2097,401,0,539.01
1345,2025-04-12,1066,2040,402,1,19.24
1346,2025-01-02,1114,2090,402,0,361.63
1347,2025-04-19,1066,2079,404,3,1765.56
1348,2025-04-07,1066,2018,404,0,792.85
1349,2024-10-30,1034,2046,404,1,12.78
1350,2024-11-30,1088,2010,403,,635.2
1351,2024-11-02,1071,2041,403,0,4926.07
1352,2024-12-01,1151,2021,403,1,1964.97
1353,2025-04-28,1089,2006,402,2,894.25
1354,2024-06-18,1194,2084,401,0,1957.58
1355,2025-01-02,1004,2029,404,0,47.84
1356,2024-10-28,1131,2054,404,1,3736.03
1357,2024-12-15,1068,2091,401,2,4531.19
1358,2024-06-10,1066,2023,403,,1566.25
1359,2024-07-07,1034,2043,401,3,695.26
1360,2025-01-21,1014,2025,401,0,0.0
1361,2025-03-17,1034,2049,403,1,434.73
1362,2025-05-28,1047,2093,401,0,1949.67
1363,2024-09-16,1147,2089,401,0,1704.8
1364,2025-03-03,1005,2075,403,2,539.35
1365,2024-10-17,1034,2087,403,1,172.43
1366,2024-10-17,1158,2055,401,3,1501.32
1367,2024-07-07,1092,2077,401,2,1497.28
1368,2024-11-28,1195,2069,402,1,738.15
1369,2024-11-23,1103,2059,404,3,97.74
1370,2024-07-28,1161,2054,401,1,4757.19
1371,2024-08-29,1032,2054,402,,1865.85
1372,2025-05-16,1058,2039,404,1,3496.05
1373,2024-10-19,1089,2077,403,3,861.87
1374,2024-06-06,1040,2040,404,1,57.75
1375,2024-10-27,1032,2060,401,,529.91
1376,2025-05-12,1080,2060,403,2,1808.62
1377,2025-05-20,1146,2029,402,1,75.77
1378,2024-06-08,1024,2018,403,3,1805.84
1379,2025-05-14,1017,2099,402,2,759.38
1380,2025-03-12,1057,2041,403,3,4026.58
1381,2025-05-17,1080,2068,402,1,1215.3
1382,2024-07-20,1188,2067,403,3,1646.24
1383,2024-06-06,1036,2013,404,,4594.13
1384,2024-08-01,1142,2091,403,2,1390.01
1385,2024-12-28,1150,2013,401,,2646.96
1386,2024-07-29,1096,2080,404,3,1245.51
1387,2025-03-05,1082,2072,401,0,1441.65
1388,2024-12-02,1035,2097,402,1,2121.43
1389,2024-10-21,1089,2063,404,3,822.18
1390,2024-08-03,1053,2014,403,0,1137.48
1391,2024-06-22,1057,2005,402,1,318.46
1392,2024-10-07,1162,2002,403,3,128.25
1393,2024-12-24,1032,2019,403,1,1185.15
1394,2024-06-04,1159,2097,403,1,3893.77
1395,2024-09-13,1020,2083,403,3,1320.25
1396,2024-12-06,1047,2079,401,1,3065.93
1397,2025-02-28,1172,2039,403,0,1534.15
1398,2025-04-23,1055,2039,401,1,1428.59
1399,2025-05-13,1083,2050,402,3,606.42
1400,2025-05-28,1063,2019,401,0,4760.54
1401,2025-05-08,1097,2020,401,,422.03
1402,2024-11-11,1019,2013,403,0,1682.27
1403,2025-05-08,1052,2013,404,0,1556.61
1404,2025-04-16,1142,2013,404,,1469.64
1405,2024-11-04,1009,2059,404,0,135.87
1406,2024-06-28,1071,2092,404,2,580.33
1407,2025-04-17,1032,2083,401,3,1420.75
1408,2025-03-17,1190,2054,401,3,2950.66
1409,2024-10-27,1185,2018,403,2,1181.41
1410,2024-10-26,1196,2091,404,3,1639.4
1411,2024-07-27,1165,2096,402,2,1726.44
1412,2025-01-03,1138,2095,402,1,1594.94
1413,2025-03-29,1107,2064,401,0,1123.37
1414,2025-05-11,1175,2042,404,2,820.17
1415,2025-01-17,1147,2052,401,3,1403.19
1416,2025-03-01,1129,2063,402,2,841.93
1417,2025-03-29,1024,2024,401,,453.82
1418,2025-03-30,1017,2019,404,3,3189.02
1419,2024-10-16,1077,2075,404,0,1955.18
1420,2024-12-03,1065,2049,401,2,1385.45
1421,2025-05-30,1124,2011,404,0,1462.34
1422,2025-02-14,1116,2043,402,3,654.14
1423,2025-03-11,1055,2012,401,0,916.64
1424,2024-12-03,1178,2068,401,0,1007.64
1425,2025-04-27,1041,2039,403,1,845.69
1426,2024-11-28,1005,2083,402,0,485.67
1427,2025-04-14,1126,2091,401,1,4904.59
1428,2024-12-28,1032,2089,404,,1402.93
1429,2025-01-07,1032,2079,404,,4450.01
1430,2025-01-21,1129,2017,401,,414.24
1431,2024-08-21,1139,2033,404,,411.74
1432,2024-11-08,1059,2041,402,3,769.97
1433,2025-03-15,1020,2001,403,1,525.17
1434,2024-11-28,1032,2027,401,0,297.56
1435,2024-12-05,1017,2009,402,3,60.64
1436,2024-09-01,1015,2005,403,0,1466.67
1437,2024-10-27,1057,2016,404,3,1523.09
1438,2024-08-04,1073,2009,404,3,21.88
1439,2025-04-24,1034,2050,403,2,1093.82
1440,2024-10-11,1120,2049,402,0,1951.69
1441,2024-12-11,1016,2041,403,1,4576.15
1442,2025-04-29,1089,2024,403,3,1215.63
1443,2025-01-24,1116,2088,403,2,1128.16
1444,2024-08-24,1133,2041,402,2,3413.65
1445,2024-12-02,1032,2072,404,1,190.5
1446,2024-07-22,1140,2000,401,2,936.78
1447,2025-05-29,1070,2053,402,3,1004.64
1448,2024-07-16,1080,2023,401,0,816.26
1449,2024-07-15,1032,2095,404,0,708.33
1450,2025-01-02,1110,2035,403,2,1182.66
1451,2024-12-15,1056,2079,402,0,910.3
1452,2025-02-24,1069,2015,401,3,946.04
1453,2024-08-08,1071,2013,402,3,3198.72
1454,2024-11-01,1066,2052,404,3,1513.85
1455,2024-06-10,1052,2062,404,2,1023.11
1456,2024-12-30,1155,2023,401,3,2318.03
1457,2024-08-30,1070,2041,402,3,3589.21
1458,2024-12-18,1016,2002,404,2,1007.37
1459,2025-02-17,1022,2044,402,2,378.66
1460,2025-04-10,1153,2025,401,2,495.73
1461,2025-02-09,1034,2097,403,2,2461.52
1462,2025-04-16,1005,2070,401,0,90.17
1463,2025-03-14,1189,2097,404,1,4134.78
1464,2024-08-20,1017,2034,402,3,769.41
1465,2024-08-14,1047,2013,403,2,593.23
1466,2024-12-04,1116,2091,402,1,4254.26
1467,2024-12-20,1062,2090,401,1,1521.3
1468,2024-06-29,1000,2097,404,3,3768.06
1469,2025-04-23,1165,2045,404,3,1722.96
1470,2024-07-23,1066,2047,403,3,634.06
1471,2024-06-11,1192,2079,402,1,1858.87
1472,2024-09-08,1071,2032,404,3,449.15
1473,2024-07-25,1062,2081,401,0,1823.31
1474,2025-04-22,1019,2045,404,,1701.99
1475,2024-06-29,1079,2021,401,1,1145.1
1476,2024-06-26,1161,2003,404,3,686.76
1477,2024-10-25,1149,2091,404,0,2965.95
1478,2025-02-28,1039,2048,403,3,1288.65
1479,2024-07-30,1050,2079,403,0,554.52
1480,2024-07-26,1049,2019,404,2,1447.77
1481,2025-05-29,1034,2091,401,1,2720.67
1482,2024-07-05,1087,2047,404,2,1118.45
1483,2025-04-26,1161,2067,402,2,1567.68
1484,2024-09-09,1111,2042,403,3,1203.8
1485,2025-03-21,1037,2028,402,1,1409.89
1486,2024-12-04,1102,2042,403,1,1899.56
1487,2025-01-20,1014,2055,402,0,772.24
1488,2024-10-03,1125,2050,402,1,1240.62
1489,2024-08-08,1089,2010,401,0,885.66
1490,2025-04-25,1178,2006,401,0,1968.22
1491,2024-10-25,1179,2073,401,,693.78
1492,2024-06-17,1010,2024,402,3,1207.07
1493,2024-12-30,1156,2019,404,2,3992.34
1494,2024-12-06,1057,2004,404,1,1630.03
1495,2024-10-22,1075,2051,404,1,1701.89
1496,2025-01-22,1032,2023,401,,1029.73
1497,2024-07-16,1038,2036,403,1,898.9
1498,2024-07-21,1171,2075,403,1,1329.55
1499,2024-10-24,1088,2013,403,3,4849.49
1500,2025-03-14,1115,2054,404,1,0.0
1501,2025-03-14,1106,2054,402,,2807.53
1502,2024-12-01,1051,2053,401,2,1610.41
1503,2024-10-27,1032,2064,402,2,1722.66
1504,2025-02-26,1100,2075,402,0,1452.26
1505,2024-12-14,1193,2036,403,,1931.92
1506,2024-06-28,1106,2077,402,1,635.55
1507,2025-01-15,1071,2074,403,0,129.06
1508,2025-05-16,1101,2013,401,2,4547.72
1509,2025-05-10,1020,2084,401,1,1127.1
1510,2025-03-13,1099,2042,402,1,887.53
1511,2024-10-11,1032,2023,403,2,2370.09
1512,2025-04-29,1116,2097,403,0,1200.06
1513,2024-07-21,1061,2041,402,3,2752.08
1514,2025-04-03,1130,2039,403,2,2089.58
1515,2024-11-01,1020,2079,401,1,1221.53
1516,2025-03-26,1122,2096,403,,1595.7
1517,2024-11-14,1198,2027,402,3,1508.08
1518,2024-06-29,1058,2099,404,3,1302.93
1519,2024-08-22,1032,2039,403,,2176.42
1520,2024-10-14,1001,2059,401,0,1144.75
1521,2024-07-19,1032,2070,403,0,99.33
1522,2024-09-09,1108,2019,401,1,4170.62
1523,2025-05-31,1105,2067,403,,634.65
1524,2024-06-10,1083,2019,402,0,928.21
1525,2024-09-16,1031,2035,401,2,3922.85
1526,2025-03-02,1020,2070,403,2,66.51
1527,2025-05-08,1107,2054,403,1,4770.43
1528,2024-12-24,1032,2054,404,2,4728.46
1529,2025-04-25,1089,2039,401,0,3779.37
1530,2024-07-23,1174,2052,401,2,1473.21
1531,2025-04-05,1060,2035,404,2,2320.34
1532,2024-12-24,1073,2039,401,2,2739.55
1533,2025-05-24,1048,2088,402,0,535.12
1534,2025-02-11,1071,2093,401,1,589.27
1535,2024-07-18,1071,2089,401,2,331.55
1536,2025-02-17,1094,2046,404,2,38.22
1537,2025-01-07,1089,2035,404,2,1634.5
1538,2024-11-15,1034,2067,403,0,324.36
1539,2024-09-22,1003,2097,401,2,1509.42
1540,2024-08-23,1122,2034,402,3,83.43
1541,2024-09-05,1056,2070,402,2,106.59
1542,2024-09-20,1079,2002,401,0,601.49
1543,2025-03-24,1171,2078,402,0,88.16
1544,2025-03-08,1107,2000,404,0,1455.72
1545,2024-11-12,1069,2080,404,2,970.12
1546,2024-08-21,1034,2045,404,2,890.11
1547,2024-12-18,1026,2017,402,0,854.1
1548,2025-05-31,1032,2028,402,0,72.81
1549,2024-12-23,1020,2057,402,1,232.34
1550,2024-09-11,1191,2097,402,,2934.84
1551,2025-01-17,1001,2062,402,2,1032.22
1552,2024-09-03,1000,2044,403,1,240.15
1553,2025-01-03,1020,2023,402,1,1440.82
1554,2024-07-26,1169,2079,402,,3758.28
1555,2024-10-25,1194,2079,402,1,534.3
1556,2024-10-27,1175,2053,401,1,349.79
1557,2024-07-16,1116,2097,403,1,3174.21
1558,2025-01-18,1032,2078,404,2,1856.12
1559,2025-03-20,1050,2048,404,0,297.22
1560,2024-06-23,1136,2014,404,1,400.6
1561,2025-04-18,1061,2065,401,0,1098.25
1562,2024-09-14,1034,2005,404,1,1590.55
1563,2025-02-06,1116,2009,404,0,55.06
1564,2024-08-08,1086,2013,401,0,3753.91
1565,2024-07-06,1066,2035,404,0,4524.32
1566,2025-01-13,1034,2045,403,0,1032.84
1567,2024-09-27,1040,2023,404,0,4209.61
1568,2024-09-26,1010,2046,401,3,93.89
1569,2024-06-01,1062,2081,403,2,840.11
1570,2024-12-18,1116,2065,402,2,764.11
1571,2025-03-28,1096,2070,401,0,43.65
1572,2024-12-27,1117,2002,402,0,141.62
1573,2024-07-21,1135,2097,401,2,3397.0
1574,2024-12-14,1063,2048,402,0,522.34
1575,2025-01-25,1005,2037,402,2,359.26
1576,2024-09-07,1183,2097,404,2,1633.32
1577,2024-11-22,1005,2079,402,2,4398.23
1578,2024-06-19,1058,2047,403,1,1920.48
1579,2025-05-01,1066,2039,404,2,4819.87
1580,2024-12-10,1005,2093,401,1,587.09
1581,2025-02-18,1034,2043,401,0,618.18
1582,2024-08-24,1089,2097,403,0,1498.45
1583,2024-07-29,1066,2058,404,0,1232.59
1584,2024-08-22,1161,2063,402,2,126.46
1585,2024-11-07,1066,2096,404,2,235.85
1586,2025-05-18,1199,2067,401,,1649.68
1587,2025-05-31,1066,2046,401,0,62.82
1588,2024-11-25,1067,2076,401,3,1770.45
1589,2025-01-28,1156,2017,401,,1626.6
1590,2025-04-16,1147,2097,403,3,2043.28
1591,2024-06-12,1005,2023,402,1,2530.81
1592,2024-10-13,1023,2013,403,3,692.84
1593,2024-10-25,1089,2079,404,0,931.93
1594,2025-02-27,1004,2024,401,1,825.77
1595,2024-12-28,1195,2023,404,,1457.84
1596,2025-05-16,1065,2045,401,1,262.11
1597,2025-01-03,1195,2018,402,2,1928.1
1598,2024-07-19,1141,2097,404,2,2645.99
1599,2025-01-22,1135,2013,402,2,1058.62
1600,2024-07-13,1176,2077,401,0,607.24
1601,2024-08-15,1032,2074,402,3,1166.79
1602,2024-10-28,1075,2082,404,2,1577.88
1603,2024-12-21,1145,2054,401,2,4065.34
1604,2025-04-11,1048,2035,403,3,3019.32
1605,2025-05-10,1179,2097,404,0,2379.67
1606,2025-04-24,1044,2039,402,1,3481.44
1607,2025-04-30,1133,2097,401,2,4537.63
1608,2025-05-17,1030,2088,404,1,1538.06
1609,2024-12-13,1020,2097,404,2,827.62
1610,2025-03-31,1032,2012,402,2,1961.92
1611,2025-03-01,1049,2051,402,2,580.21
1612,2025-04-26,1042,2028,401,,896.78
1613,2024-11-02,1016,2014,404,0,427.0
1614,2024-12-29,1006,2019,404,2,3334.38
1615,2024-07-02,1013,2099,402,1,1901.38
1616,2025-01-10,1012,2028,403,3,1217.73
1617,2024-11-02,1032,2092,404,3,1212.81
1618,2024-10-17,1023,2062,404,0,1152.57
1619,2025-05-09,1020,2097,403,,1412.0
1620,2024-09-04,1080,2021,402,3,1112.14
1621,2024-07-04,1116,2010,402,,1513.16
1622,2024-09-06,1171,2046,404,2,36.65
1623,2024-11-18,1139,2041,401,1,1953.6
1624,2024-07-29,1130,2019,404,0,1422.01
1625,2024-09-11,1032,2018,404,3,382.12
1626,2024-08-17,1116,2062,402,1,1864.64
1627,2024-11-10,1087,2062,404,3,501.68
1628,2025-03-29,1066,2022,403,2,1513.03
1629,2025-05-17,1005,2015,404,0,1879.48
1630,2024-09-06,1199,2001,403,3,214.49
1631,2025-04-05,1089,2029,401,2,56.91
1632,2025-05-29,1175,2039,402,1,3067.78
1633,2024-10-11,1116,2005,403,2,1742.75
1634,2025-05-16,1034,2004,402,3,1216.53
1635,2025-02-02,1074,2038,403,0,602.95
1636,2024-11-20,1117,2096,401,3,1851.12
1637,2024-09-05,1114,2025,402,,586.06
1638,2025-03-13,1016,2084,404,3,342.34
1639,2025-01-02,1129,2019,402,1,3873.94
1640,2025-03-16,1174,2051,402,1,1406.23
1641,2025-04-20,1092,2049,404,2,1159.93
1642,2024-06-14,1020,2022,403,2,1871.75
1643,2024-11-02,1050,2039,403,1,1098.94
1644,2024-12-11,1068,2028,402,0,370.62
1645,2024-07-05,1083,2054,404,2,4858.83
1646,2024-08-10,1056,2028,403,2,1727.88
1647,2025-05-10,1005,2003,404,3,1139.44
1648,2024-06-07,1124,2036,403,1,1265.2
1649,2025-04-18,1147,2019,404,1,2846.94
1650,2025-02-08,1068,2011,403,2,622.62
1651,2024-07-15,1051,2023,403,1,2641.35
1652,2025-04-06,1060,2057,403,,568.22
1653,2025-04-07,1164,2036,401,,940.43
1654,2024-12-30,1031,2067,404,1,63.12
1655,2024-10-23,1089,2017,403,3,1913.31
1656,2025-04-13,1106,2057,404,1,1426.9
1657,2024-12-06,1171,2054,404,2,4287.09
1658,2024-09-26,1077,2015,401,3,99.52
1659,2025-05-09,1034,2041,403,1,1563.9
1660,2025-01-11,1029,2040,401,2,14.73
1661,2024-08-24,1142,2087,401,2,1073.34
1662,2024-10-31,1183,2063,402,3,620.7
1663,2024-11-08,1033,2065,402,2,1919.45
1664,2024-12-09,1044,2013,402,0,3229.61
1665,2025-04-19,1160,2009,401,0,82.74
1666,2024-11-09,1052,2059,403,,969.74
1667,2024-12-07,1032,2023,403,2,4879.83
1668,2024-12-18,1034,2073,401,0,1562.26
1669,2025-01-24,1168,2093,401,1,1922.68
1670,2025-01-11,1032,2025,404,1,1328.02
1671,2025-05-20,1007,2029,402,1,133.42
1672,2025-05-16,1083,2074,401,1,330.55
1673,2025-04-25,1093,2031,402,2,288.21
1674,2025-02-17,1190,2028,402,2,88.14
1675,2024-10-12,1147,2099,404,0,921.31
1676,2025-03-29,1112,2039,402,1,1609.2
1677,2025-04-26,1134,2092,401,2,1904.91
1678,2025-05-13,1033,2019,402,3,3767.49
1679,2024-06-23,1034,2033,404,3,1036.54
1680,2024-12-19,1053,2092,403,2,1292.98
1681,2024-11-02,1034,2041,403,3,4166.03
1682,2025-04-10,1028,2044,402,0,340.97
1683,2024-12-21,1186,2095,403,0,982.04
1684,2025-01-16,1049,2035,401,3,3590.48
1685,2024-12-03,1029,2013,402,0,1031.36
1686,2025-01-31,1117,2096,402,,1504.74
1687,2024-07-08,1005,2023,401,0,3753.5
1688,2025-01-19,1194,2031,402,1,1165.17
1689,2024-11-14,1137,2023,404,2,966.33
1690,2025-03-07,1025,2013,404,1,4369.3
1691,2024-12-21,1034,2041,404,1,2150.27
1692,2025-05-21,1016,2094,401,1,1159.3
1693,2024-10-17,1149,2002,401,3,587.15
1694,2024-11-11,1083,2049,403,1,102.73
1695,2025-05-11,1199,2023,404,3,3264.13
1696,2024-11-28,1071,2039,401,0,4378.84
1697,2024-06-10,1116,2067,401,2,359.27
1698,2025-04-19,1001,2041,401,0,2134.34
1699,2025-04-28,1144,2081,404,2,773.23
1700,2024-12-24,1089,2054,402,2,978.91
1701,2025-04-04,1111,2013,401,0,619.9
1702,2025-05-01,1141,2091,404,0,2407.12
1703,2024-06-19,1066,2085,403,1,1743.44
1704,2024-07-16,1015,2025,401,0,950.8
1705,2024-09-03,1034,2036,403,2,439.01
1706,2024-11-05,1071,2039,404,2,3665.33
1707,2024-12-26,1052,2013,403,1,1204.63
1708,2025-03-24,1065,2050,404,0,174.95
1709,2024-09-07,1032,2013,403,3,4842.86
1710,2025-01-03,1066,2006,404,3,542.02
1711,2024-06-08,1149,2097,401,2,1917.71
1712,2025-01-23,1081,2005,403,0,630.38
1713,2025-04-01,1101,2067,404,0,1201.12
1714,2025-01-31,1097,2095,403,3,339.46
1715,2024-11-29,1124,2034,402,1,901.94
1716,2024-08-26,1131,2076,403,0,919.83
1717,2024-06-07,1067,2079,402,,2820.07
1718,2025-03-28,1043,2079,401,0,3471.98
1719,2024-09-14,1139,2010,402,3,1800.02
1720,2024-07-06,1005,2068,403,0,1710.23
1721,2025-05-22,1066,2029,402,3,133.68
1722,2024-12-07,1059,2056,403,0,170.34
1723,2024-06-12,1107,2060,401,1,791.49
1724,2024-07-06,1023,2085,401,3,1201.34
1725,2025-03-16,1108,2064,402,3,1998.14
1726,2025-05-08,1162,2013,403,0,4057.12
1727,2025-03-16,1090,2063,402,2,1626.54
1728,2024-12-15,1005,2099,404,3,1298.0
1729,2025-04-21,1179,2078,404,1,1874.34
1730,2024-11-13,1130,2009,404,,24.31
1731,2024-07-30,1091,2031,404,1,?
1732,2025-05-21,1199,2097,404,1,4461.5
1733,2024-07-27,1122,2097,404,0,3304.58
1734,2024-06-28,1054,2014,402,1,1752.61
1735,2025-02-13,1071,2052,401,1,546.3
1736,2024-12-16,1089,2089,401,2,592.91
1737,2024-10-01,1066,2054,403,1,1731.2
1738,2025-03-15,1016,2094,404,0,297.22
1739,2024-09-14,1192,2005,401,3,333.65
1740,2024-09-19,1105,2013,402,1,3319.66
1741,2025-05-14,1157,2079,402,3,2972.98
1742,2024-10-04,1145,2009,403,2,122.5
1743,2024-06-21,1116,2086,402,,981.63
1744,2024-10-23,1097,2005,403,3,1381.39
1745,2024-06-27,1137,2071,404,2,1952.94
1746,2025-01-13,1020,2070,401,0,93.18
